tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
75,21:41:46:958,0.0,0.6212635636329651,0.6212635636329651,162.8278493837282,366.93934607980714,,-433.90045166015625,34.89894485473633,-0.019116248935461044,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023892655
76,21:41:46:984,0.0,0.6212635636329651,0.6212635636329651,162.8278493837282,366.93934607980714,,-433.90045166015625,34.89894485473633,-0.019116248935461044,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023892655
77,21:41:47:008,0.0,0.6212635636329651,0.6212635636329651,162.82784936906134,366.93934603784174,,-433.90045166015625,34.89894485473633,-0.019115066155791283,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023688759
78,21:41:47:034,0.0,0.6212635636329651,0.6212635636329651,162.8278492356744,366.9393456561884,,-433.90045166015625,34.89894485473633,-0.019104309380054474,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986021834431
79,21:41:47:068,0.0,0.6212635636329651,0.6212635636329651,162.8278493018943,366.9393458456602,,-433.90045166015625,34.89894485473633,-0.01910964958369732,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986022755012
80,21:41:47:100,0.0,0.6212635636329651,0.6212635636329651,162.82784944853952,366.9393462652479,,-433.90045166015625,34.89894485473633,-0.019121475517749786,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024793651
81,21:41:47:112,0.0,0.6212635636329651,0.6212635636329651,162.82784940075095,366.9393461285134,,-433.90045166015625,34.89894485473633,-0.019117621704936028,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024129303
82,21:41:47:137,0.0,0.6212635636329651,0.6212635636329651,162.82784940075095,366.9393461285134,,-433.90045166015625,34.89894485473633,-0.019117621704936028,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024129303
83,21:41:47:164,0.0,0.6212635636329651,0.6212635636329651,162.82784939460706,366.9393461109342,,-433.90045166015625,34.89894485473633,-0.019117126241326332,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024043891
84,21:41:47:192,0.0,0.6212635636329651,0.6212635636329651,162.82784959234462,366.9393466767071,,-433.90045166015625,34.89894485473633,-0.0191330723464489,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986026792797
85,21:41:47:223,0.0,0.6212635636329651,0.6212635636329651,162.82784934825062,366.93934597829724,,-433.90045166015625,34.89894485473633,-0.019113387912511826,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023399452
86,21:41:47:251,0.0,0.6212635636329651,0.6212635636329651,162.8278492702048,366.93934575498866,,-433.90045166015625,34.89894485473633,-0.019107094034552574,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986022314469
87,21:41:47:278,0.0,0.6212635636329651,0.6212635636329651,162.82784951900993,366.93934646688,,-433.90045166015625,34.89894485473633,-0.01912715844810009,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025773316
88,21:41:47:303,0.0,0.6212635636329651,0.6212635636329651,162.82784951900993,366.93934646688,,-433.90045166015625,34.89894485473633,-0.01912715844810009,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025773316
89,21:41:47:327,0.0,0.6212635636329651,0.6212635636329651,162.82784951900993,366.93934646688,,-433.90045166015625,34.89894485473633,-0.01912715844810009,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986025773316
90,21:41:47:350,0.0,0.6212635636329651,0.6212635636329651,162.82785002090068,366.9393479028922,,-433.90045166015625,34.89894485473633,-0.01916763186454773,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986032750434
91,21:41:47:369,0.0,0.6212635636329651,0.6212635636329651,162.82784989698038,366.93934754833316,,-433.90045166015625,34.89894485473633,-0.019157638773322105,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031027745
92,21:41:47:414,0.0,0.6212635636329651,0.6212635636329651,162.82784994617884,366.9393476890993,,-433.90045166015625,34.89894485473633,-0.019161606207489967,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031711683
93,21:41:47:440,0.0,0.6212635636329651,0.6212635636329651,162.8278496174055,366.9393467484118,,-433.90045166015625,34.89894485473633,-0.019135093316435814,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986027141187
94,21:41:47:465,0.0,0.6212635636329651,0.6212635636329651,162.82784977114358,366.93934718828905,,-433.90045166015625,34.89894485473633,-0.019147491082549095,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029278409
95,21:41:47:489,0.0,0.6212635636329651,0.6212635636329651,162.82784977114358,366.93934718828905,,-433.90045166015625,34.89894485473633,-0.019147491082549095,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029278409
96,21:41:47:518,0.0,0.6212635636329651,0.6212635636329651,162.82784996130798,366.9393477323866,,-433.90045166015625,34.89894485473633,-0.019162826240062714,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031922003
97,21:41:47:523,0.0,0.6212635636329651,0.6212635636329651,162.82784996130798,366.9393477323866,,-433.90045166015625,34.89894485473633,-0.019162826240062714,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031922003
98,21:41:47:557,0.0,0.6212635636329651,0.6212635636329651,162.82784976405256,366.9393471680002,,-433.90045166015625,34.89894485473633,-0.01914691925048828,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029179832
