tick,time,Steer,Brake,Throttle,Distance_Bicycle,Distance_Motorbike,Distance_SmallCar,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,Speed_kmh,Heading,GNSS_Latitude,GNSS_Longitude,Height,Reverse,Hand_Brake,Manual,Gear,Collision_History,Nearby_Vehicles_Count,Nearby_Vehicles_Details
222,21:46:00:460,0.004733280278742313,0.0,0.9932669997215271,124.5105085418367,328.52815719483453,542.8409500947292,-395.5474853515625,33.755950927734375,-0.01984718255698681,0.11962392926216125,-1.4625550508499146,-0.0454101599752903,58.43712071657707,NW,,,,False,False,False,N,,,
223,21:46:00:477,0.004733280278742313,0.0,0.9932669997215271,124.24025982698832,328.257753878975,542.5704998926191,-395.27691650390625,33.74843978881836,-0.01982467621564865,0.11632494628429413,-1.43695068359375,-0.0468139611184597,58.62952920055942,NW,,,,False,False,False,5,,,
224,21:46:00:498,0.004733280278742313,0.0,0.9932669997215271,123.95626309442565,327.97359267575797,542.2862918497922,-394.9925842285156,33.74066162109375,-0.019824370741844177,0.11630445718765259,-1.41015625,-0.0482177771627903,58.84072315010519,NW,,,,False,False,False,5,,,
225,21:46:00:530,0.004733280278742313,0.0,0.9932669997215271,123.39387524812476,327.41079317802394,541.7234870775806,-394.4295349121094,33.725616455078125,-0.01986686699092388,0.12267018854618073,-1.3575438261032104,-0.050659168511629105,59.260519287556384,NW,,,,False,False,False,5,,,
226,21:46:00:564,0.004733280278742313,0.0,0.9932669997215271,123.09210390689873,327.10884638069933,541.4214928216048,-394.1274108886719,33.71773910522461,-0.01990257203578949,0.1279362589120865,-1.329559564590454,-0.0518798753619194,59.48240941957487,NW,,,,False,False,False,5,,,
227,21:46:00:593,0.004733280278742313,0.0,0.9932669997215271,123.09210390689873,327.10884638069933,541.4214928216048,-394.1274108886719,33.71773910522461,-0.01990257203578949,0.1279362589120865,-1.329559564590454,-0.0518798753619194,59.48240941957487,NW,,,,False,False,False,5,,,
228,21:46:00:612,0.004531863611191511,0.0,0.9932669997215271,122.0755526015668,326.091316967476,540.40419423523,-393.10968017578125,33.69216537475586,-0.020025786012411118,0.1462411731481552,-1.237212896347046,-0.054992664605379105,60.20644121659887,NW,,,,False,False,False,5,,,
229,21:46:00:639,0.004531863611191511,0.0,0.9932669997215271,121.58075869857475,325.5961969815141,539.9090388481119,-392.61431884765625,33.68026351928711,-0.020076407119631767,0.1537134051322937,-1.1932371854782104,-0.05621336027979851,60.54630771221362,NW,,,,False,False,False,5,,,
230,21:46:00:658,0.004531863611191511,0.0,0.9932669997215271,121.30595577785492,325.3212456457534,539.6340359366096,-392.3392028808594,33.67381286621094,-0.020101699978113174,0.15721045434474945,-1.1690062284469604,-0.057067859917879105,60.73184390790807,NW,,,,False,False,False,5,,,
231,21:46:00:679,0.004531863611191511,0.0,0.9932669997215271,120.97381226640151,324.9889093056183,539.3016515737514,-392.0066833496094,33.666168212890625,-0.020140379667282104,0.16014060378074646,-1.1399537324905396,-0.058563217520713806,60.953247621989014,NW,,,,False,False,False,5,,,
232,21:46:00:697,0.004531863611191511,0.0,0.9932669997215271,120.97381226640151,324.9889093056183,539.3016515737514,-392.0066833496094,33.666168212890625,-0.020140379667282104,0.16014060378074646,-1.1399537324905396,-0.058563217520713806,60.953247621989014,NW,,,,False,False,False,5,,,
233,21:46:00:718,0.004531863611191511,0.0,0.9932669997215271,120.97381226640151,324.9889093056183,539.3016515737514,-392.0066833496094,33.666168212890625,-0.020140379667282104,0.16014060378074646,-1.1399537324905396,-0.058563217520713806,60.953247621989014,NW,,,,False,False,False,5,,,
234,21:46:00:741,0.004330447409301996,0.0,0.9932669997215271,119.94643277279373,323.96056861627926,538.273532010346,-390.9781494140625,33.64349365234375,-0.0203253161162138,0.160024493932724,-1.052001953125,-0.0610656701028347,61.6190383249522,NW,,,,False,False,False,5,,,
235,21:46:00:762,0.0030212411656975746,0.0,0.9932669997215271,119.65595405346126,323.6699352985152,537.982845199391,-390.6873474121094,33.63733673095703,-0.020389823243021965,0.15840573608875275,-1.0281678438186646,-0.061248790472745895,61.80258968939621,NW,,,,False,False,False,5,,,
236,21:46:00:789,0.001913452404551208,0.0,0.9932669997215271,119.03487696425275,323.0484191758968,537.3613239920601,-390.0655822753906,33.6245002746582,-0.020537758246064186,0.1535084992647171,-0.9818117022514343,-0.060211170464754105,62.18846178106309,NW,,,,False,False,False,5,,,
237,21:46:00:809,0.0014099122490733862,0.0,0.9932669997215271,118.70699151476528,322.72035233789074,537.0332044162598,-389.7373352050781,33.61789321899414,-0.02062244340777397,0.15053735673427582,-0.9599610567092896,-0.0594177283346653,62.38887873837256,NW,,,,False,False,False,5,,,
238,21:46:00:832,0.0014099122490733862,0.0,0.9932669997215271,118.42178344365296,322.4349962856021,536.7477929935503,-389.4518127441406,33.61224365234375,-0.020710600540041924,0.14857026934623718,-0.9422609210014343,-0.0587158128619194,62.56135538348651,NW,,,,False,False,False,5,,,
239,21:46:00:851,0.0014099122490733862,0.0,0.9932669997215271,118.42178344365296,322.4349962856021,536.7477929935503,-389.4518127441406,33.61224365234375,-0.020710600540041924,0.14857026934623718,-0.9422609210014343,-0.0587158128619194,62.56135538348651,NW,,,,False,False,False,5,,,
240,21:46:00:875,0.0014099122490733862,0.0,0.9932669997215271,118.42178344365296,322.4349962856021,536.7477929935503,-389.4518127441406,33.61224365234375,-0.020710600540041924,0.14857026934623718,-0.9422609210014343,-0.0587158128619194,62.56135538348651,NW,,,,False,False,False,5,,,
241,21:46:00:899,0.0014099122490733862,0.0,0.9932669997215271,117.04600146550109,321.05810256057237,535.3710324223965,-388.07452392578125,33.586177825927734,-0.021258849650621414,0.14365936815738678,-0.8711851239204407,-0.0547180138528347,63.37177453246533,NW,,,,False,False,False,5,,,
242,21:46:00:919,0.0014099122490733862,0.0,0.9932669997215271,116.73554802305286,320.7474863397481,535.0603585758084,-387.76373291015625,33.580562591552734,-0.0213969424366951,0.14303098618984222,-0.8576964139938354,-0.0538940392434597,63.55014362230818,NW,,,,False,False,False,5,,,
243,21:46:00:939,0.0014099122490733862,0.0,0.9932669997215271,116.44371973152316,320.45550935013733,534.7683234051334,-387.4715881347656,33.575382232666016,-0.021520156413316727,0.14305830001831055,-0.8456420302391052,-0.0548400841653347,63.716247856947994,NW,,,,False,False,False,5,,,
244,21:46:00:965,0.0014099122490733862,0.0,0.9932669997215271,116.12606881022688,320.1376915138193,534.4504479210977,-387.1535949707031,33.56986618041992,-0.02163471095263958,0.14441750943660736,-0.833160400390625,-0.0596008263528347,63.89553490922406,NW,,,,False,False,False,5,,,
245,21:46:01:003,0.0014099122490733862,0.0,0.9932669997215271,115.73961352136891,319.75102461592115,534.0637189629458,-386.7667236328125,33.56326675415039,-0.021734314039349556,0.14837218821048737,-0.818756103515625,-0.0657958984375,64.11143504557793,NW,,,,False,False,False,5,,,
246,21:46:01:027,0.001712036319077015,0.0,0.9932669997215271,115.1362275661277,319.14723699401316,533.4599033237517,-386.1626892089844,33.55313491821289,-0.02182125113904476,0.1575724482536316,-0.7974241971969604,-0.0633544921875,64.4444258712287,NW,,,,False,False,False,5,,,
247,21:46:01:048,0.001712036319077015,0.0,0.9932669997215271,114.62816623888106,318.63885721911146,532.9514794692413,-385.6540832519531,33.544830322265625,-0.021864967420697212,0.16554328799247742,-0.7802733778953552,-0.0577087327837944,64.72129380809098,NW,,,,False,False,False,5,,,
248,21:46:01:069,0.001712036319077015,0.0,0.9932669997215271,113.98718847182232,317.9973819223216,532.3100445501456,-385.0124206542969,33.534690856933594,-0.021921347826719284,0.17324091494083405,-0.7594299912452698,-0.0542297326028347,65.0661862652371,NW,,,,False,False,False,5,,,
249,21:46:01:088,0.001712036319077015,0.0,0.9932669997215271,113.69761035481899,317.70765695219103,532.020259883685,-384.7225341796875,33.53023147583008,-0.021926840767264366,0.17486649751663208,-0.7501829266548157,-0.055084217339754105,65.22044134942918,NW,,,,False,False,False,5,,,
250,21:46:01:115,0.001712036319077015,0.0,0.9932669997215271,113.3746802137643,317.3845557144339,531.6970992546039,-384.3992614746094,33.52534103393555,-0.021910591050982475,0.17504407465457916,-0.7399901151657104,-0.057006824761629105,65.39136334142884,NW,,,,False,False,False,5,,,
251,21:46:01:134,0.001712036319077015,0.0,0.9932669997215271,113.3746802137643,317.3845557144339,531.6970992546039,-384.3992614746094,33.52534103393555,-0.021910591050982475,0.17504407465457916,-0.7399901151657104,-0.057006824761629105,65.39136334142884,NW,,,,False,False,False,5,,,
252,21:46:01:156,0.001712036319077015,0.0,0.9932669997215271,113.3746802137643,317.3845557144339,531.6970992546039,-384.3992614746094,33.52534103393555,-0.021910591050982475,0.17504407465457916,-0.7399901151657104,-0.057006824761629105,65.39136334142884,NW,,,,False,False,False,5,,,
253,21:46:01:178,0.0018127443036064506,0.0,0.9932669997215271,112.01567971988592,316.024179735929,530.3371219843401,-383.038818359375,33.50546646118164,-0.021677473559975624,0.16482611000537872,-0.6975707411766052,-0.0516052171587944,66.09943356579986,NW,,,,False,False,False,5,,,
254,21:46:01:203,0.0018127443036064506,0.0,0.9932669997215271,111.71674070840506,315.72508658981036,530.0379673503473,-382.73956298828125,33.50127029418945,-0.02163337729871273,0.16294781863689423,-0.6882933378219604,-0.0503845140337944,66.25286602430303,NW,,,,False,False,False,5,,,
255,21:46:01:230,0.001913452404551208,0.0,0.9932669997215271,111.41865581418014,315.42684785958375,529.73966702412,-382.441162109375,33.49714279174805,-0.021595649421215057,0.1613563746213913,-0.6790159940719604,-0.04940794035792351,66.4050302619566,NW,,,,False,False,False,5,,,
256,21:46:01:262,0.001913452404551208,0.0,0.9932669997215271,111.02688977875323,315.0347578050669,529.3476174953846,-382.0489807128906,33.49181365966797,-0.021553954109549522,0.15964199602603912,-0.666748046875,-0.04840087890625,66.60388269899745,NW,,,,False,False,False,5,,,
257,21:46:01:285,0.001913452404551208,0.0,0.9932669997215271,111.02688977875323,315.0347578050669,529.3476174953846,-382.0489807128906,33.49181365966797,-0.021553954109549522,0.15964199602603912,-0.666748046875,-0.04840087890625,66.60388269899745,NW,,,,False,False,False,5,,,
258,21:46:01:311,0.001913452404551208,0.0,0.9932669997215271,109.58716068422723,313.5935296718753,527.9068411557032,-380.60772705078125,33.473087310791016,-0.02145557291805744,0.15540045499801636,-0.6210021376609802,-0.0457153394818306,67.32399518193212,NW,,,,False,False,False,5,,,
259,21:46:01:330,0.001913452404551208,0.0,0.9932669997215271,109.25551122368725,313.26170153273364,527.5749492245461,-380.2757263183594,33.46895980834961,-0.021442297846078873,0.15475158393383026,-0.6103516221046448,-0.045257568359375,67.48767413886839,NW,,,,False,False,False,5,,,
260,21:46:01:350,0.001913452404551208,0.0,0.9932669997215271,108.95224418734509,312.9582763414318,527.2714598860031,-379.9721374511719,33.465240478515625,-0.021431999281048775,0.15421199798583984,-0.6005859971046448,-0.0448608435690403,67.63667530526334,NW,,,,False,False,False,5,,,
261,21:46:01:383,0.001913452404551208,0.0,0.9932669997215271,108.25958844686147,312.26513313238723,526.5782948811623,-379.27874755859375,33.45695877075195,-0.021414946764707565,0.15314649045467377,-0.5781553983688354,-0.0440368615090847,67.97464596945971,NW,,,,False,False,False,5,,,
262,21:46:01:393,0.001913452404551208,0.0,0.9932669997215271,108.25958844686147,312.26513313238723,526.5782948811623,-379.27874755859375,33.45695877075195,-0.021414946764707565,0.15314649045467377,-0.5781553983688354,-0.0440368615090847,67.97464596945971,NW,,,,False,False,False,5,,,
263,21:46:01:422,0.001913452404551208,0.0,0.9932669997215271,108.25958844686147,312.26513313238723,526.5782948811623,-379.27874755859375,33.45695877075195,-0.021414946764707565,0.15314649045467377,-0.5781553983688354,-0.0440368615090847,67.97464596945971,NW,,,,False,False,False,5,,,
264,21:46:01:448,0.001913452404551208,0.0,0.9932669997215271,107.09285989974454,311.09734075824406,525.4107023637293,-378.11077880859375,33.443634033203125,-0.02139884978532791,0.15175312757492065,-0.5400999784469604,-0.0429382361471653,68.53704553707647,NW,,,,False,False,False,5,,,
265,21:46:01:472,0.0016113283345475793,0.0,0.9932669997215271,106.49163200582774,310.495718924069,524.8090262174163,-377.5089111328125,33.437068939208984,-0.021394653245806694,0.15118622779846191,-0.5207823514938354,-0.0423583984375,68.82374691118322,NW,,,,False,False,False,5,,,
266,21:46:01:482,0.0016113283345475793,0.0,0.9932669997215271,106.49163200582774,310.495718924069,524.8090262174163,-377.5089111328125,33.437068939208984,-0.021394653245806694,0.15118622779846191,-0.5207823514938354,-0.0423583984375,68.82374691118322,NW,,,,False,False,False,5,,,
267,21:46:01:514,0.0016113283345475793,0.0,0.9932669997215271,105.85077419615504,309.8544271766217,524.1676880741159,-376.86737060546875,33.4302864074707,-0.02139175310730934,0.15061932802200317,-0.5006713271141052,-0.04168701171875,69.12707754920054,NW,,,,False,False,False,5,,,
268,21:46:01:540,0.0016113283345475793,0.0,0.9932669997215271,105.85077419615504,309.8544271766217,524.1676880741159,-376.86737060546875,33.4302864074707,-0.02139175310730934,0.15061932802200317,-0.5006713271141052,-0.04168701171875,69.12707754920054,NW,,,,False,False,False,5,,,
269,21:46:01:558,0.0016113283345475793,0.0,0.9932669997215271,105.85077419615504,309.8544271766217,524.1676880741159,-376.86737060546875,33.4302864074707,-0.02139175310730934,0.15061932802200317,-0.5006713271141052,-0.04168701171875,69.12707754920054,NW,,,,False,False,False,5,,,
270,21:46:01:582,0.0016113283345475793,0.0,0.9932669997215271,104.36487408024793,308.36698788446245,522.6806639180774,-375.3798828125,33.415401458740234,-0.021388625726103783,0.14953331649303436,-0.4556275010108948,-0.0404968224465847,69.82215534075279,N,,,,False,False,False,5,,,
271,21:46:01:602,0.0016113283345475793,0.0,0.9932669997215271,103.99408465871312,307.9959850150431,522.3095921193212,-375.0086975097656,33.41188430786133,-0.021381568163633347,0.14975188672542572,-0.44464111328125,-0.0416259802877903,69.99374660124485,N,,,,False,False,False,5,,,
272,21:46:01:622,0.0016113283345475793,0.0,0.9932669997215271,103.67990674886116,307.6816359047068,521.9951741173542,-374.6941833496094,33.40896224975586,-0.02135169878602028,0.1515004187822342,-0.4353637397289276,-0.0434265062212944,70.13854678331126,N,,,,False,False,False,5,,,
273,21:46:01:643,0.0016113283345475793,0.0,0.9932669997215271,103.33448105422897,307.33601498634596,521.6494836175407,-374.348388671875,33.40580749511719,-0.021291693672537804,0.1549769788980484,-0.42523193359375,-0.044708251953125,70.29708644780622,N,,,,False,False,False,5,,,
274,21:46:01:662,0.0018127443036064506,0.0,0.9932669997215271,102.97274603544841,306.9740708525337,521.2874702772486,-373.98626708984375,33.40256881713867,-0.021201934665441513,0.15990154445171356,-0.41461181640625,-0.0455322265625,70.4625048488817,N,,,,False,False,False,5,,,
275,21:46:01:687,0.0018127443036064506,0.0,0.9932669997215271,102.97274603544841,306.9740708525337,521.2874702772486,-373.98626708984375,33.40256881713867,-0.021201934665441513,0.15990154445171356,-0.41461181640625,-0.0455322265625,70.4625048488817,N,,,,False,False,False,5,,,
276,21:46:01:707,0.0018127443036064506,0.0,0.9932669997215271,102.97274603544841,306.9740708525337,521.2874702772486,-373.98626708984375,33.40256881713867,-0.021201934665441513,0.15990154445171356,-0.41461181640625,-0.0455322265625,70.4625048488817,N,,,,False,False,False,5,,,
277,21:46:01:731,0.001913452404551208,0.0,0.9932669997215271,101.45923320563556,305.4589674004753,519.7727805994585,-372.47113037109375,33.389671325683594,-0.020682793110609055,0.18255046010017395,-0.368896484375,-0.03875732421875,71.14881332423765,N,,,,False,False,False,5,,,
278,21:46:01:753,0.001913452404551208,0.0,0.9932669997215271,101.08713420439334,305.08664771143333,519.4003902806413,-372.0986328125,33.386695861816406,-0.020542945712804794,0.18299442529678345,-0.3573912978172302,-0.037139892578125,71.31624108747222,N,,,,False,False,False,5,,,
279,21:46:01:764,0.001913452404551208,0.0,0.9932669997215271,101.08713420439334,305.08664771143333,519.4003902806413,-372.0986328125,33.386695861816406,-0.020542945712804794,0.18299442529678345,-0.3573912978172302,-0.037139892578125,71.31624108747222,N,,,,False,False,False,5,,,
280,21:46:01:797,0.0022155765909701586,0.0,0.9932669997215271,100.41335809466456,304.41239096453285,518.7260845416023,-371.42413330078125,33.38151168823242,-0.020263366401195526,0.1769360452890396,-0.3359374403953552,-0.035888671875,71.61819483737659,N,,,,False,False,False,5,,,
281,21:46:01:821,0.0022155765909701586,0.0,0.9932669997215271,100.41335809466456,304.41239096453285,518.7260845416023,-371.42413330078125,33.38151168823242,-0.020263366401195526,0.1769360452890396,-0.3359374403953552,-0.035888671875,71.61819483737659,N,,,,False,False,False,5,,,
282,21:46:01:847,0.0028198249638080597,0.0,0.9932669997215271,99.20024380534855,303.20101022068843,517.5120111042104,-370.209716796875,33.37284469604492,-0.019774360582232475,0.1573948711156845,-0.2927550673484802,-0.0338134691119194,72.15769275043586,N,,,,False,False,False,5,,,
283,21:46:01:862,0.0028198249638080597,0.0,0.9932669997215271,98.85296070584864,302.85559779361796,517.1644524082677,-369.862060546875,33.37052536010742,-0.019678877666592598,0.1532079577445984,-0.2793273329734802,-0.0328063927590847,72.3111682272585,N,,,,False,False,False,5,,,
284,21:46:01:913,0.0028198249638080597,0.0,0.9932669997215271,97.84647504091406,301.85123222731727,516.157166141983,-368.8544921875,33.36423873901367,-0.019533729180693626,0.1465553641319275,-0.2382812201976776,-0.03240966796875,72.75335221725474,N,,,,False,False,False,5,,,
285,21:46:01:940,0.0028198249638080597,0.0,0.9932669997215271,97.43925998810114,301.44411485806506,515.749625775445,-368.44683837890625,33.361873626708984,-0.019512709230184555,0.1453259289264679,-0.2209472805261612,-0.0327453576028347,72.93125579512909,N,,,,False,False,False,5,,,
286,21:46:01:951,0.0028198249638080597,0.0,0.9932669997215271,97.43925998810114,301.44411485806506,515.749625775445,-368.44683837890625,33.361873626708984,-0.019512709230184555,0.1453259289264679,-0.2209472805261612,-0.0327453576028347,72.93125579512909,N,,,,False,False,False,5,,,
287,21:46:02:010,0.0,0.0,0.9932669997215271,96.1109520985138,300.11495795105367,514.4202486630757,-367.1170959472656,33.3547248840332,-0.01952201873064041,0.14391890168190002,-0.1711120456457138,-0.031463623046875,73.50789196092786,N,,,,False,False,False,5,,,
288,21:46:02:042,0.0,0.0,0.9932669997215271,95.40176178150371,299.40510996288685,513.7104808961369,-366.4071350097656,33.351219177246094,-0.01955116167664528,0.14395305514335632,-0.1514892578125,-0.0297851525247097,73.81342113344931,N,,,,False,False,False,5,,,
289,21:46:02:134,-0.00010070800635730848,0.0,0.9932669997215271,93.36438412069194,297.3659310640431,511.671418314011,-364.3675231933594,33.34231948852539,-0.01963607780635357,0.1453191041946411,-0.1149902194738388,-0.02658081240952015,74.68241849988311,N,,,,False,False,False,5,,,
290,21:46:02:182,-0.00010070800635730848,0.0,0.9932669997215271,92.36195502578937,296.36277539132556,510.668142631943,-363.3639831542969,33.33852767944336,-0.01961105316877365,0.1492123007774353,-0.105224609375,-0.02551269717514515,75.10528389055959,N,,,,False,False,False,5,,,
291,21:46:02:202,-0.00010070800635730848,0.0,0.9932669997215271,92.00608933118237,296.00667585432257,510.3119730614852,-363.0077209472656,33.33726501464844,-0.019589653238654137,0.1510223001241684,-0.1027221605181694,-0.0250244103372097,75.25466374472167,N,,,,False,False,False,5,,,
292,21:46:02:281,-0.00010070800635730848,0.0,0.9932669997215271,90.2843355962326,294.2838179961022,508.58872359563424,-361.2840270996094,33.33167266845703,-0.0193855669349432,0.15815302729606628,-0.0958862155675888,-0.022613525390625,75.97246623897863,N,,,,False,False,False,5,,,
293,21:46:02:295,-0.00010070800635730848,0.0,0.9932669997215271,90.00182101744052,294.0011395185699,508.3059589446857,-361.0011901855469,33.33082580566406,-0.019332541152834892,0.15861064195632935,-0.0954589694738388,-0.02215576171875,76.08944321651877,N,,,,False,False,False,5,,,
294,21:46:02:353,-0.00010070800635730848,0.0,0.9932669997215271,88.89005924092083,292.88873729378696,507.19319870900944,-359.8881530761719,33.32766342163086,-0.01889934577047825,0.1719978153705597,-0.09503173828125,-0.0180664025247097,76.545959314323,N,,,,False,False,False,5,,,
295,21:46:02:368,-0.00010070800635730848,0.0,0.9932669997215271,88.89005924092083,292.88873729378696,507.19319870900944,-359.8881530761719,33.32766342163086,-0.01889934577047825,0.1719978153705597,-0.09503173828125,-0.0180664025247097,76.545959314323,N,,,,False,False,False,5,,,
296,21:46:02:392,-0.00010070800635730848,0.0,0.9932669997215271,88.89005924092083,292.88873729378696,507.19319870900944,-359.8881530761719,33.32766342163086,-0.01889934577047825,0.1719978153705597,-0.09503173828125,-0.0180664025247097,76.545959314323,N,,,,False,False,False,5,,,
297,21:46:02:441,-0.00010070800635730848,0.0,0.9932669997215271,86.87891377287916,290.87637600956737,505.18016644833443,-357.8746643066406,33.32198715209961,-0.015409278683364391,0.32944050431251526,-0.097076416015625,0.07202757149934769,77.35442770179141,N,,,,False,False,False,5,,,
298,21:46:02:462,-0.00010070800635730848,0.0,0.9932669997215271,86.55552243752828,290.5527881488301,504.85646929502934,-357.5509033203125,33.321311950683594,-0.01444267202168703,0.36120086908340454,-0.097412109375,0.06570805609226227,77.48286097989748,N,,,,False,False,False,5,,,
299,21:46:02:556,-0.00010070800635730848,0.0,0.9932669997215271,85.29027500967725,289.28674513360454,503.58999834682385,-356.2842102050781,33.31874084472656,-0.009259986691176891,0.44785547256469727,-0.0993041917681694,0.04253873974084854,77.98238417508506,N,,,,False,False,False,5,,,
300,21:46:02:599,-0.00010070800635730848,0.0,0.9932669997215271,83.40425208659701,287.39945169552294,501.7020756073343,-354.39599609375,33.315040588378906,0.0005978774861432612,0.4549725353717804,-0.105255126953125,0.014160113409161568,78.72111636461989,N,,,,False,False,False,5,,,
301,21:46:02:624,-0.00010070800635730848,0.0,0.9932669997215271,83.00610269448374,287.0010234977484,501.3035136839226,-353.99737548828125,33.314300537109375,0.0028151320293545723,0.4453897774219513,-0.106903076171875,0.004703950602561235,78.87601127392233,N,,,,False,False,False,5,,,
302,21:46:02:648,-0.00010070800635730848,0.0,0.9932669997215271,83.00610269448374,287.0010234977484,501.3035136839226,-353.99737548828125,33.314300537109375,0.0028151320293545723,0.4453897774219513,-0.106903076171875,0.004703950602561235,78.87601127392233,N,,,,False,False,False,5,,,
303,21:46:02:672,-0.00010070800635730848,0.0,0.9932669997215271,83.00610269448374,287.0010234977484,501.3035136839226,-353.99737548828125,33.314300537109375,0.0028151320293545723,0.4453897774219513,-0.106903076171875,0.004703950602561235,78.87601127392233,N,,,,False,False,False,5,,,
304,21:46:02:697,-0.00010070800635730848,0.0,0.9932669997215271,81.25431586061167,285.2479795463028,499.54985011399,-352.2434387207031,33.310813903808594,0.012058334425091743,0.41798022389411926,-0.1139831393957138,-0.0078125,79.55231273922978,N,,,,False,False,False,5,,,
305,21:46:02:719,-0.00010070800635730848,0.0,0.9932669997215271,80.8340108958385,284.8273667402662,499.12908023613807,-351.8226013183594,33.30995178222656,0.01416652649641037,0.4140118956565857,-0.1156616136431694,-0.007812499534338713,79.71332013273882,N,,,,False,False,False,5,,,
306,21:46:02:765,-0.00010070800635730848,0.0,0.9932669997215271,80.06297130431429,284.05574696083374,498.35717397905563,-351.0505676269531,33.308372497558594,0.01793338730931282,0.40847259759902954,-0.11877438426017761,-0.007354735862463713,80.00752904925783,N,,,,False,False,False,5,,,
307,21:46:02:792,-0.00010070800635730848,0.0,0.9932669997215271,79.68001977004025,283.6725014748883,497.9737847702659,-350.6671142578125,33.307586669921875,0.019764022901654243,0.40635526180267334,-0.1203003004193306,-0.007019044365733862,80.15311431210627,N,,,,False,False,False,5,,,
308,21:46:02:812,-0.00010070800635730848,0.0,0.9932669997215271,79.68001977004025,283.6725014748883,497.9737847702659,-350.6671142578125,33.307586669921875,0.019764022901654243,0.40635526180267334,-0.1203003004193306,-0.007019044365733862,80.15311431210627,N,,,,False,False,False,5,,,
309,21:46:02:826,-0.00010070800635730848,0.0,0.9932669997215271,79.68001977004025,283.6725014748883,497.9737847702659,-350.6671142578125,33.307586669921875,0.019764022901654243,0.40635526180267334,-0.1203003004193306,-0.007019044365733862,80.15311431210627,N,,,,False,False,False,5,,,
310,21:46:02:867,-0.00010070800635730848,0.0,0.0,77.52008237180858,281.51084149093225,495.81128240659774,-348.5042419433594,33.30308151245117,0.029735296964645386,0.39632853865623474,-0.12872314453125,-0.004058837890625,80.89872754561418,N,,,,False,False,False,5,,,
311,21:46:02:886,-0.00010070800635730848,0.0,0.0,77.13399843467367,281.1244367037211,495.4247228339739,-348.11761474609375,33.30226516723633,0.03148120641708374,0.393514484167099,-0.1301879584789276,-0.0036315915640443563,80.99403405023844,N,,,,False,False,False,5,,,
312,21:46:02:963,-0.00010070800635730848,0.0,0.0,75.3519759357874,279.3408559002714,493.64042957325256,-346.3330078125,33.29842758178711,0.03952213376760483,0.36873456835746765,-0.136505126953125,-0.0016174314077943563,81.19314640386733,N,,,,False,False,False,5,,,
313,21:46:02:976,-0.00010070800635730848,0.0,0.0,75.01842935250617,279.0070071533707,493.30644351226596,-345.99896240234375,33.29769515991211,0.041029203683137894,0.3619931638240814,-0.1376037299633026,-0.00128173828125,81.1888266936616,N,,,,False,False,False,5,,,
314,21:46:03:030,-0.00010070800635730848,0.0,0.0,73.79678423444197,277.7842122986599,492.0831495632968,-344.77545166015625,33.294979095458984,0.04656917601823807,0.3320906162261963,-0.1413879543542862,-0.00024414061044808477,81.0818761913489,N,,,,False,False,False,5,,,
315,21:46:03:056,-0.00010070800635730848,0.0,0.0,73.36953448982318,277.35654877284264,491.65530846892045,-344.3475341796875,33.29401397705078,0.048512380570173264,0.3202607333660126,-0.1426086127758026,8.348281698999926e-05,81.01514247333209,N,,,,False,False,False,5,,,
316,21:46:03:081,-0.00010070800635730848,0.0,0.0,73.36953448982318,277.35654877284264,491.65530846892045,-344.3475341796875,33.29401397705078,0.048512380570173264,0.3202607333660126,-0.1426086127758026,8.348281698999926e-05,81.01514247333209,N,,,,False,False,False,5,,,
317,21:46:03:100,-0.00010070800635730848,0.0,0.0,73.36953448982318,277.35654877284264,491.65530846892045,-344.3475341796875,33.29401397705078,0.048512380570173264,0.3202607333660126,-0.1426086127758026,8.348281698999926e-05,81.01514247333209,N,,,,False,False,False,5,,,
318,21:46:03:124,-0.00010070800635730848,0.0,0.0,71.67820105060632,275.66348447070885,489.96155274332455,-342.6534729003906,33.29011535644531,0.056198157370090485,0.2736241817474365,-0.1469421237707138,0.0009855105308815837,80.63423365214015,N,,,,False,False,False,5,,,
319,21:46:03:147,-0.00010070800635730848,0.0,0.0,71.23990331175649,275.22472252453764,489.5226054725107,-342.2144470214844,33.28908920288086,0.058190152049064636,0.2614869475364685,-0.1479187160730362,0.0011666083009913564,80.51098282551926,N,,,,False,False,False,5,,,
320,21:46:03:239,-0.00010070800635730848,0.0,0.0,70.02135788889086,274.00482858556995,488.302206227094,-340.99383544921875,33.28618240356445,0.06432117521762848,0.27016812562942505,-0.1504516303539276,0.0009339412790723145,80.1181393875775,N,,,,False,False,False,5,,,
321,21:46:03:253,-0.00010070800635730848,0.0,0.0,69.11471874183675,273.0971134385468,487.3941404352369,-340.08563232421875,33.28397750854492,0.06997828930616379,0.33636629581451416,-0.15216064453125,0.0008513418142683804,79.79041496729603,N,,,,False,False,False,5,,,
322,21:46:03:295,-0.00010070800635730848,0.0,0.9932669997215271,67.96190248077939,271.9428706674121,486.2394489010864,-338.9307861328125,33.281124114990234,0.07823692262172699,0.44120287895202637,-0.154022216796875,0.0007187413284555078,79.34533197727872,N,,,,False,False,False,5,,,
