tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2
1972,22:25:10:338,0.0,0.0,0.0,13.367956780132975,30.994531544237436
1973,22:25:10:355,0.0,0.0,0.0,13.367956780132975,30.994531544237436
1974,22:25:10:372,0.0,0.0,0.0,13.367956780132975,30.994531544237436
1975,22:25:10:432,0.0,0.0,0.0,16.578529212478596,33.77913782196998
1976,22:25:10:438,0.0,0.0,0.0,17.145069290471103,34.259148904776275
1977,22:25:10:455,0.0,0.0,0.0,17.145069290471103,34.259148904776275
1978,22:25:10:470,0.0,0.0,0.0,17.145069290471103,34.259148904776275
1979,22:25:10:484,0.0,0.0,1.0,17.920965797231368,34.90977091473721
1980,22:25:10:503,0.0,0.0,1.0,17.920965797231368,34.90977091473721
1981,22:25:10:653,0.0,0.0,1.0,19.741483437109107,36.40694306066561
1982,22:25:10:658,0.0,0.0,1.0,21.619140703301184,37.91901135566837
1983,22:25:10:675,0.0,0.0,1.0,21.619140703301184,37.91901135566837
1984,22:25:10:691,0.0,0.0,1.0,22.18585739888208,38.36926437263475
1985,22:25:10:708,0.0,0.0,1.0,22.18585739888208,38.36926437263475
1986,22:25:10:792,0.0,0.0,1.0,23.52870783284445,39.421745832446504
1987,22:25:10:797,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1988,22:25:10:814,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1989,22:25:10:829,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1990,22:25:10:845,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1991,22:25:10:861,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1992,22:25:10:877,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1993,22:25:10:893,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1994,22:25:10:908,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1995,22:25:10:924,0.0,0.0,1.0,24.4219756934922,40.11157318096663
1996,22:25:10:979,0.0,0.0,1.0,27.740910032780786,42.60587216574452
1997,22:25:10:983,0.0,0.0,1.0,28.26943140599099,42.993641516661306
1998,22:25:11:001,0.0,0.0,1.0,28.26943140599099,42.993641516661306
1999,22:25:11:018,0.0,0.0,1.0,28.26943140599099,42.993641516661306
2000,22:25:11:031,0.0,0.0,1.0,29.21120823833461,43.679652771200594
2001,22:25:11:049,0.0,0.0,1.0,29.21120823833461,43.679652771200594
2002,22:25:11:064,0.0,0.0,1.0,29.21120823833461,43.679652771200594
2003,22:25:11:201,0.0,0.0,1.0,31.082949966783094,45.02755872963695
